campus_id_code,program_id_code,program_name
17,469,Bachelor Of Education (Secondary)(Geography/Math)
17,852,Bachelor Of Education (Secondary)(Geography/Math)
17,893,Bachelor Of Education (Secondary)(History/Luganda)
17,348,Bachelor Of Education (Secondary)(Kiswahili Double Main)
17,886,Bachelor Of Education (Secondary)(Math/Computer)
17,889,Bachelor Of Education (Secondary)(Math/Computer)
17,976,Bachelor Of Education (Secondary)(Math/Computer)
17,736,Bachelor Of Education (Secondary)(Math/Physics)
17,795,Bachelor Of Education (Secondary)(Mathematics/Economics)
17,827,Bachelor Of Education (Secondary)(Mathematics/Entrepreneurship)
17,267,Bachelor Of Education (Secondary)(Mathematics/Physics)
17,423,Bachelor Of Education (Secondary)(Mathematics/Physics)
17,554,Bachelor Of Education 1
17,564,Bachelor Of Education 1
17,563,Bachelor Of Education 10
17,562,Bachelor Of Education 11
17,125,Bachelor Of Education 2
17,129,Bachelor Of Education 2
17,867,Bachelor Of Education(Agriculture/Biology)
17,974,Bachelor Of Education(Math/PE)
17,89,Bachelor Of Science In Agricultural Education Andextension
17,268,Bachelor Of Science With Education
17,422,Bachelor Of Science With Education
17,431,Bachelor Of Science With Education
17,546,Bachelor Of Science With Education
17,619,Bachelor Of Science With Education
17,775,Bachelor Of Science With Education
17,130,Bachelor Of Sciences With Education (computer Education)
17,182,Bachelor Of With Education(kiswahili)
17,670,Bachelor of Administrative and Secretarial Studies
17,72,Bachelor of Agricultural Science and Entrepreneurship
17,688,Bachelor of Agricultural Science and Entrepreneurship
17,689,Bachelor of Agricultural Science and Entrepreneurship
17,694,Bachelor of Agricultural Science and Entrepreurship (base)
17,176,Bachelor of Arts With Education
17,186,Bachelor of Arts With Education
17,259,Bachelor of Arts With Education
17,408,Bachelor of Arts With Education
17,601,Bachelor of Arts With Education
17,696,Bachelor of Arts With Education
17,930,Bachelor of Arts in Journalism and Mass Communication
17,951,Bachelor of Arts in Journalism and Mass Communication
17,1025,Bachelor of Arts in Journalism and Mass Communication
17,1054,Bachelor of Arts in Journalism and Mass Communication
17,148,Bachelor of Arts in Languages
17,80,Bachelor of Arts in Mass Communication
17,390,Bachelor of Arts in Mass Communication
17,1026,Bachelor of Arts in Mass Communication
17,1055,Bachelor of Arts in Mass Communication
17,147,Bachelor of Arts with Education
17,173,Bachelor of Arts with Education
17,255,Bachelor of Arts with Education
17,257,Bachelor of Arts with Education
17,258,Bachelor of Arts with Education
17,264,Bachelor of Arts with Education
17,271,Bachelor of Arts with Education
17,272,Bachelor of Arts with Education
17,275,Bachelor of Arts with Education
17,411,Bachelor of Arts with Education
17,413,Bachelor of Arts with Education
17,415,Bachelor of Arts with Education
17,475,Bachelor of Arts with Education
17,540,Bachelor of Arts with Education
17,543,Bachelor of Arts with Education
17,547,Bachelor of Arts with Education
17,604,Bachelor of Arts with Education
17,606,Bachelor of Arts with Education
17,612,Bachelor of Arts with Education
17,616,Bachelor of Arts with Education
17,620,Bachelor of Arts with Education
17,623,Bachelor of Arts with Education
17,717,Bachelor of Arts with Education
17,744,Bachelor of Arts with Education
17,783,Bachelor of Arts with Education
17,784,Bachelor of Arts with Education
17,786,Bachelor of Arts with Education
17,787,Bachelor of Arts with Education
17,788,Bachelor of Arts with Education
17,789,Bachelor of Arts with Education
17,539,Bachelor of Arts with Education (CRE/ECON)
17,253,Bachelor of Arts with Education (CRE/Luganda)
17,879,Bachelor of Arts with Education (ENT/MATH)
17,810,Bachelor of Arts with Education (Economics/Entrepreneurship)
17,809,Bachelor of Arts with Education (English/Geography)
17,270,Bachelor of Arts with Education (Geography/Luganda)
17,545,Bachelor of Arts with Education (HIST/ECON)
17,785,Bachelor of Arts with Education (History/Computer)
17,262,Bachelor of Arts with Education (History/Kiswahili)
17,983,Bachelor of Arts with Education(AIO)
17,984,Bachelor of Arts with Education(AIO)
17,985,Bachelor of Arts with Education(AIO)
17,986,Bachelor of Arts with Education(AIO)
17,987,Bachelor of Arts with Education(AIO)
17,994,Bachelor of Arts with Education(AIO)
17,1023,Bachelor of Arts with Education(AIO)
17,1042,Bachelor of Arts with Education(AIO)
17,1076,Bachelor of Arts with Education(AIO)
17,1078,Bachelor of Arts with Education(AIO)
17,1095,Bachelor of Arts with Education(AIO)
17,1176,Bachelor of Arts with Education(AIO)
17,1,Bachelor of Business Administration
17,24,Bachelor of Business Administration
17,46,Bachelor of Business Administration
17,47,Bachelor of Business Administration
17,48,Bachelor of Business Administration
17,49,Bachelor of Business Administration
17,382,Bachelor of Business Administration
17,513,Bachelor of Business Administration
17,514,Bachelor of Business Administration
17,589,Bachelor of Business Administration
17,739,Bachelor of Business Administration
17,743,Bachelor of Business Administration
17,790,Bachelor of Business Administration
17,998,Bachelor of Business Administration
17,1059,Bachelor of Business Administration
17,1070,Bachelor of Business Administration
17,1106,Bachelor of Business Administration
17,1178,Bachelor of Business Administration
17,1179,Bachelor of Business Administration
17,4,Bachelor of Business Computing
17,151,Bachelor of Child Development and Children's Ministry
17,383,Bachelor of Child Development and Children's Ministry
17,16,Bachelor of Community Health
17,550,Bachelor of Community Leadership and Development
17,551,Bachelor of Computational Science
17,168,Bachelor of Dental Surgery
17,13,Bachelor of Development Economics
17,100,Bachelor of Development Studies
17,385,Bachelor of Development Studies
17,433,Bachelor of Development Studies
17,576,Bachelor of Development Studies
17,1167,Bachelor of Development Studies
17,99,Bachelor of Development and Social Entrepreneurship
17,526,Bachelor of Development and Social Entrepreneurship
17,553,Bachelor of Development and Social Entrepreneurship
17,578,Bachelor of Development and Social Entrepreneurship
17,1013,Bachelor of Development and Social Entrepreneurship
17,1051,Bachelor of Development and Social Entrepreneurship
17,1089,Bachelor of Development and Social Entrepreneurship
17,1101,Bachelor of Development and Social Entrepreneurship
17,146,Bachelor of Divinity
17,384,Bachelor of Divinity
17,1052,Bachelor of Divinity
17,197,Bachelor of Divinity (Modular)
17,776,Bachelor of Divinity (Modular)
17,1053,Bachelor of Divinity (Modular)
17,11,Bachelor of Economics and Management
17,40,Bachelor of Economics and Management
17,491,Bachelor of Economics and Management
17,515,Bachelor of Economics and Management
17,1029,Bachelor of Economics and Management
17,1071,Bachelor of Economics and Management
17,358,Bachelor of Education
17,362,Bachelor of Education
17,367,Bachelor of Education
17,426,Bachelor of Education
17,472,Bachelor of Education
17,588,Bachelor of Education
17,638,Bachelor of Education
17,652,Bachelor of Education
17,653,Bachelor of Education
17,857,Bachelor of Education
17,862,Bachelor of Education
17,866,Bachelor of Education
17,890,Bachelor of Education
17,906,Bachelor of Education
17,907,Bachelor of Education (PRIMARY)
17,910,Bachelor of Education (PRIMARY)
17,912,Bachelor of Education (PRIMARY)
17,914,Bachelor of Education (PRIMARY)
17,916,Bachelor of Education (PRIMARY)
17,1022,Bachelor of Education (PRIMARY)
17,1045,Bachelor of Education (PRIMARY)
17,1079,Bachelor of Education (PRIMARY)
17,1098,Bachelor of Education (PRIMARY)
17,565,Bachelor of Education (Primary)(Kiswahili/CRE)
17,908,Bachelor of Education (SECONDARY)
17,911,Bachelor of Education (SECONDARY)
17,913,Bachelor of Education (SECONDARY)
17,915,Bachelor of Education (SECONDARY)
17,917,Bachelor of Education (SECONDARY)
17,1018,Bachelor of Education (SECONDARY)
17,1044,Bachelor of Education (SECONDARY)
17,1080,Bachelor of Education (SECONDARY)
17,1097,Bachelor of Education (SECONDARY)
17,978,Bachelor of Education (Secondary)(Biology/PE)
17,587,Bachelor of Education (Secondary)(Biology/Sports Science)
17,909,Bachelor of Education (Secondary)(Biology/Sports Science)
17,884,Bachelor of Education (Secondary)(Business Education DM)
17,821,Bachelor of Education (Secondary)(Geog/ICT)
17,848,Bachelor of Education (Secondary)(Geog/ICT)
17,824,Bachelor of Education (Secondary)(Geography/Sports Science)
17,825,Bachelor of Education (Secondary)(Music/Sports Science)
17,153,Bachelor of Education (primary)
17,741,Bachelor of Education (secondary)
17,975,Bachelor of Education(English/Music)
17,559,Bachelor of Education(Primary)(English/SST)
17,632,Bachelor of Education(Primary)(English/SST)
17,642,Bachelor of Education(Primary)(English/SST)
17,81,Bachelor of Entrepreneurship and Project Planning
17,466,Bachelor of Entrepreneurship and Project Planning
17,1008,Bachelor of Entrepreneurship and Project Planning
17,1073,Bachelor of Entrepreneurship and Project Planning
17,493,Bachelor of Environment and Disaster Management
17,85,Bachelor of Environmental Science
17,172,Bachelor of Environmental Science and Management
17,83,Bachelor of Governance and International Relations
17,387,Bachelor of Governance and International Relations
17,434,Bachelor of Governance and International Relations
17,516,Bachelor of Governance and International Relations
17,1010,Bachelor of Governance and International Relations
17,1050,Bachelor of Governance and International Relations
17,1090,Bachelor of Governance and International Relations
17,1152,Bachelor of Governance and International Relations
17,928,Bachelor of Graphic Design and Animation
17,552,Bachelor of Guidance and Counselling
17,17,Bachelor of Health Administration
17,154,Bachelor of Holistic Child Development
17,102,Bachelor of Human Nutrition and Clinical Dietetics
17,676,Bachelor of Human Nutrition and Clinical Dietetics
17,946,Bachelor of Human Nutrition and Clinical Dietetics
17,23,Bachelor of Human Resource Management
17,39,Bachelor of Human Resource Management
17,67,Bachelor of Human Resource Management
17,68,Bachelor of Human Resource Management
17,468,Bachelor of Human Resource Management
17,1007,Bachelor of Human Resource Management
17,1072,Bachelor of Human Resource Management
17,98,"Bachelor of Human Rights, Peace and Humanitarian Interventions"
17,1014,"Bachelor of Human Rights, Peace and Humanitarian Interventions"
17,152,Bachelor of Industrial and Fine Art
17,167,Bachelor of Information and Administrative Management
17,591,Bachelor of Information and Administrative Management
17,1107,Bachelor of Information and Administrative Management
17,5,Bachelor of International Business
17,32,Bachelor of International Business
17,55,Bachelor of International Business
17,79,Bachelor of Laws
17,156,Bachelor of Laws
17,157,Bachelor of Laws
17,1009,Bachelor of Laws
17,1015,Bachelor of Laws
17,1016,Bachelor of Laws
17,145,Bachelor of Library and Information Science
17,1168,Bachelor of Library and Information Science
17,144,Bachelor of Medicine and Bachelor Of Surgery
17,292,Bachelor of Nursing Science
17,20,Bachelor of Nursing Science(Direct)
17,155,Bachelor of Organization and Development Management
17,6,Bachelor of Procurement and Logistics Management
17,33,Bachelor of Procurement and Logistics Management
17,490,Bachelor of Procurement and Logistics Management
17,512,Bachelor of Procurement and Logistics Management
17,695,Bachelor of Procurement and Logistics Management
17,1005,Bachelor of Procurement and Logistics Management
17,1061,Bachelor of Procurement and Logistics Management
17,1074,Bachelor of Procurement and Logistics Management
17,1108,Bachelor of Procurement and Logistics Management
17,8,Bachelor of Project Planning and Entreprenuership
17,37,Bachelor of Project Planning and Entreprenuership
17,69,Bachelor of Project Planning and Entreprenuership
17,42,Bachelor of Project Planning and Management
17,43,Bachelor of Project Planning and Management
17,82,Bachelor of Public Administration and Management
17,278,Bachelor of Public Administration and Management
17,399,Bachelor of Public Administration and Management
17,438,Bachelor of Public Administration and Management
17,439,Bachelor of Public Administration and Management
17,579,Bachelor of Public Administration and Management
17,1011,Bachelor of Public Administration and Management
17,1049,Bachelor of Public Administration and Management
17,1091,Bachelor of Public Administration and Management
17,1102,Bachelor of Public Administration and Management
17,1151,Bachelor of Public Administration and Management
17,1175,Bachelor of Public Administration and Management
17,124,Bachelor of Public Health
17,584,Bachelor of Science Environmental Health and Safety Management
17,266,Bachelor of Science With Education
17,421,Bachelor of Science With Education
17,3,Bachelor of Science in Accounting and Finance
17,30,Bachelor of Science in Accounting and Finance
17,54,Bachelor of Science in Accounting and Finance
17,999,Bachelor of Science in Accounting and Finance
17,91,Bachelor of Science in Agribusiness
17,389,Bachelor of Science in Agribusiness
17,77,Bachelor of Science in Civil and Environmental Engineering
17,341,Bachelor of Science in Civil and Environmental Engineering
17,87,Bachelor of Science in Computational Science
17,70,Bachelor of Science in Computer Science
17,174,Bachelor of Science in Construction Project Management
17,918,Bachelor of Science in Data Science and Analytics
17,12,Bachelor of Science in Economics And Statistics
17,41,Bachelor of Science in Economics And Statistics
17,1000,Bachelor of Science in Economics And Statistics
17,605,Bachelor of Science in Education
17,88,Bachelor of Science in Electronics and Communication Science
17,73,Bachelor of Science in Food Science and Technology
17,71,Bachelor of Science in Information Technology
17,285,Bachelor of Science in Information Technology
17,388,Bachelor of Science in Information Technology
17,443,Bachelor of Science in Information Technology
17,444,Bachelor of Science in Information Technology
17,737,Bachelor of Science in Information Technology
17,749,Bachelor of Science in Information Technology
17,814,Bachelor of Science in Information Technology
17,525,Bachelor of Science in Oil and Gas Management
17,583,Bachelor of Science in Oil and Gas Management
17,630,Bachelor of Science in Oil and Gas Management
17,473,Bachelor of Science with Education
17,476,Bachelor of Science with Education
17,555,Bachelor of Science with Education
17,568,Bachelor of Science with Education
17,569,Bachelor of Science with Education
17,570,Bachelor of Science with Education
17,595,Bachelor of Science with Education
17,596,Bachelor of Science with Education
17,597,Bachelor of Science with Education
17,988,Bachelor of Science with Education (AIO)
17,989,Bachelor of Science with Education (AIO)
17,990,Bachelor of Science with Education (AIO)
17,991,Bachelor of Science with Education (AIO)
17,992,Bachelor of Science with Education (AIO)
17,1024,Bachelor of Science with Education (AIO)
17,1043,Bachelor of Science with Education (AIO)
17,1077,Bachelor of Science with Education (AIO)
17,1096,Bachelor of Science with Education (AIO)
17,1177,Bachelor of Science with Education (AIO)
17,549,Bachelor of Science with Education (Mathematics/Economics)
17,571,Bachelor of Science with Education (Physics/Chemistry)
17,738,Bachelor of Science with Education (mtc/Geography)
17,771,Bachelor of Science with Education (mtc/Geography)
17,979,Bachelor of Social Work
17,980,Bachelor of Social Work
17,1001,Bachelor of Social Work
17,141,Bachelor of Social Work and Social Administration
17,212,Bachelor of Social Work and Social Administration
17,282,Bachelor of Social Work and Social Administration
17,386,Bachelor of Social Work and Social Administration
17,404,Bachelor of Social Work and Social Administration
17,435,Bachelor of Social Work and Social Administration
17,436,Bachelor of Social Work and Social Administration
17,437,Bachelor of Social Work and Social Administration
17,528,Bachelor of Social Work and Social Administration
17,575,Bachelor of Social Work and Social Administration
17,1002,Bachelor of Social Work and Social Administration
17,1003,Bachelor of Social Work and Social Administration
17,1047,Bachelor of Social Work and Social Administration
17,1092,Bachelor of Social Work and Social Administration
17,1103,Bachelor of Social Work and Social Administration
17,1150,Bachelor of Social Work and Social Administration
17,1165,Bachelor of Social Work and Social Administration
17,1173,Bachelor of Social Work and Social Administration
17,1174,Bachelor of Social Work and Social Administration
17,10,Bachelor of Tourism and Hospitality Management
17,1006,Bachelor of Tourism and Hospitality Management
17,927,Bachelor of Visual Arts and Design
17,796,"CISCO CCNA (1 Module UGX 300,000)"
17,833,"CISCO IT Essentials (UGX 350,000)"
17,497,Certificate In Business Administration
17,698,Certificate In Business Administration
17,1109,Certificate In Business Administration
17,304,Certificate In Child Development And Children's Ministry
17,395,Certificate In Child Development And Children's Ministry
17,463,Certificate In Child Development And Children's Ministry
17,1143,Certificate In Child Development And Children's Ministry
17,498,Certificate In Information Technology
17,697,Certificate In Information Technology
17,500,Certificate In Journalism And Media Studies
17,1056,Certificate In Journalism And Media Studies
17,1172,Certificate in Administrative Law
17,464,Certificate in Theology
17,499,Certificate in Theology
17,530,Certificate in Theology
17,757,Certificate in Theology
17,781,Certificate in Theology
17,853,Certificate in Theology
17,887,Certificate in Theology
17,1086,Certificate in Theology
17,1093,Certificate in Theology
17,832,"Cyber Security (UGX 300,000)"
17,18,Diploma In Health Administration
17,7,Diploma In Procurement And Logistics Management
17,34,Diploma In Procurement And Logistics Management
17,56,Diploma In Procurement And Logistics Management
17,62,Diploma In Procurement And Logistics Management
17,593,Diploma In Procurement And Logistics Management
17,792,Diploma In Procurement And Logistics Management
17,1111,Diploma In Procurement And Logistics Management
17,1181,Diploma In Procurement And Logistics Management
17,9,Diploma In Project Planning And Management
17,38,Diploma In Project Planning And Management
17,65,Diploma In Project Planning And Management
17,66,Diploma In Project Planning And Management
17,495,Diploma In Project Planning And Management
17,518,Diploma In Project Planning And Management
17,440,Diploma In Public Administration And Management
17,441,Diploma In Public Administration And Management
17,501,Diploma In Public Administration And Management
17,519,Diploma In Public Administration And Management
17,580,Diploma In Public Administration And Management
17,1012,Diploma In Public Administration And Management
17,1104,Diploma In Public Administration And Management
17,1145,Diploma In Public Administration And Management
17,1146,Diploma In Public Administration And Management
17,309,Diploma In Theology
17,346,Diploma In Theology
17,349,Diploma In Theology
17,352,Diploma In Theology
17,391,Diploma In Theology
17,756,Diploma In Theology
17,311,Diploma In Theology (modular)
17,462,Diploma In Theology (modular)
17,780,Diploma In Theology (modular)
17,1088,Diploma In Theology (modular)
17,2,Diploma in Business Administration
17,29,Diploma in Business Administration
17,50,Diploma in Business Administration
17,53,Diploma in Business Administration
17,393,Diploma in Business Administration
17,505,Diploma in Business Administration
17,517,Diploma in Business Administration
17,592,Diploma in Business Administration
17,791,Diploma in Business Administration
17,1027,Diploma in Business Administration
17,1060,Diploma in Business Administration
17,1075,Diploma in Business Administration
17,1110,Diploma in Business Administration
17,1180,Diploma in Business Administration
17,357,Diploma in Child Development and Children's Ministry
17,458,Diploma in Child Development and Children's Ministry
17,760,Diploma in Child Development and Children's Ministry
17,1144,Diploma in Child Development and Children's Ministry
17,761,Diploma in Christian Ministries
17,637,Diploma in Education
17,644,Diploma in Education
17,817,Diploma in Education
17,820,Diploma in Education
17,870,Diploma in Education
17,871,Diploma in Education
17,872,Diploma in Education
17,650,Diploma in Education (Primary)
17,806,Diploma in Education (Primary)
17,873,Diploma in Education (Primary)(English/Art)
17,507,Diploma in Education (Primary)(Math/Sports Science)
17,807,Diploma in Education (Primary)(Math/Sports Science)
17,86,Diploma in Entrepreneurship and Information Technology
17,394,Diploma in Entrepreneurship and Information Technology
17,445,Diploma in Entrepreneurship and Information Technology
17,446,Diploma in Entrepreneurship and Information Technology
17,582,Diploma in Entrepreneurship and Information Technology
17,496,Diploma in Environmental Studies
17,351,Diploma in Guidance and Counselling
17,837,Diploma in Guidance and Counselling
17,798,Diploma in Information Technology
17,799,Diploma in Information Technology
17,811,Diploma in Information Technology
17,931,Diploma in Information Technology
17,932,Diploma in Information Technology
17,993,Diploma in Information Technology
17,403,Diploma in Journalism and Mass Communication
17,1057,Diploma in Journalism and Mass Communication
17,863,Diploma in Journalism and Strategic Communication
17,967,Diploma in Journalism and Strategic Communication
17,1058,Diploma in Journalism and Strategic Communication
17,881,Diploma in Law
17,882,Diploma in Law
17,1017,Diploma in Law
17,1028,Diploma in Law
17,364,Diploma in Nursing
17,874,Diploma in Nursing
17,142,Diploma in Social Work and Social Administration
17,280,Diploma in Social Work and Social Administration
17,392,Diploma in Social Work and Social Administration
17,447,Diploma in Social Work and Social Administration
17,448,Diploma in Social Work and Social Administration
17,449,Diploma in Social Work and Social Administration
17,520,Diploma in Social Work and Social Administration
17,581,Diploma in Social Work and Social Administration
17,1004,Diploma in Social Work and Social Administration
17,1048,Diploma in Social Work and Social Administration
17,1105,Diploma in Social Work and Social Administration
17,1147,Diploma in Social Work and Social Administration
17,1148,Diploma in Social Work and Social Administration
17,1149,Diploma in Social Work and Social Administration
17,401,Diploma in Theology
17,459,Diploma in Theology
17,594,Diploma in Theology
17,748,Diploma in Theology
17,779,Diploma in Theology
17,854,Diploma in Theology
17,1087,Diploma in Theology
17,1094,Diploma in Theology
17,926,Diploma in Visual Art and Design
17,529,Diploma of Environmental Science and Disaster Management
17,201,Doctor of Ministry
17,1069,Doctor of Ministry
17,982,"Doctor of Philosophy (PhD.) in Journalism, Media and Communication"
17,1154,"Doctor of Philosophy (PhD.) in Journalism, Media and Communication"
17,831,Doctor of Philosophy in Agricultural Systems and Value Chain Management
17,572,Doctor of Philosophy in Education Administration and Management
17,1119,Doctor of Philosophy in Education Administration and Management
17,211,Doctor of Philosophy in Literature
17,1139,Doctor of Philosophy in Literature
17,324,Doctor of Philosophy in Theology
17,1068,Doctor of Philosophy in Theology
17,202,Executive Master of Business Administration
17,671,Executive Master of Business Administration
17,801,Global Health Emphasis
17,1030,Global Health Emphasis
17,672,Higher Education Certificate
17,677,Higher Education Certificate (Arts)
17,894,Higher Education Certificate (Arts)
17,973,Higher Education Certificate (Arts)
17,981,Higher Education Certificate (Arts)
17,1019,Higher Education Certificate (Arts)
17,1035,Higher Education Certificate (Arts)
17,1039,Higher Education Certificate (Arts)
17,1040,Higher Education Certificate (Arts)
17,1046,Higher Education Certificate (Arts)
17,1081,Higher Education Certificate (Arts)
17,1085,Higher Education Certificate (Arts)
17,1099,Higher Education Certificate (Arts)
17,1166,Higher Education Certificate (Arts)
17,678,Higher Education Certificate (Biological Sciences)
17,1020,Higher Education Certificate (Biological Sciences)
17,1036,Higher Education Certificate (Biological Sciences)
17,1038,Higher Education Certificate (Biological Sciences)
17,1082,Higher Education Certificate (Biological Sciences)
17,679,Higher Education Certificate (Physical Sciences)
17,1021,Higher Education Certificate (Physical Sciences)
17,1037,Higher Education Certificate (Physical Sciences)
17,1083,Higher Education Certificate (Physical Sciences)
17,1138,Higher Education Certificate (Physical Sciences)
17,895,Higher Education Certificate (Sciences)
17,1034,Higher Education Certificate (Sciences)
17,1041,Higher Education Certificate (Sciences)
17,1084,Higher Education Certificate (Sciences)
17,1100,Higher Education Certificate (Sciences)
17,1160,Higher Education Certificate (Sciences)
17,945,Higher Education Certificate(Blended)
17,803,Interdisciplinary Emphasis (IE)
17,1031,Interdisciplinary Emphasis (IE)
17,511,Kkkk
17,163,Master of Arts in Child Development
17,1164,Master of Arts in Child Development
17,185,Master of Arts in Counseling Psychology
17,1126,Master of Arts in Counseling Psychology
17,96,Master of Arts in Journalism and Media Studies
17,198,Master of Arts in Journalism and Media Studies
17,1155,Master of Arts in Journalism and Media Studies
17,972,Master of Arts in Journalism and Strategic Communication
17,1156,Master of Arts in Journalism and Strategic Communication
17,332,Master of Arts in Literature
17,1140,Master of Arts in Literature
17,15,Master of Arts in Organisational Leadership and Management
17,1118,Master of Arts in Organisational Leadership and Management
17,84,Master of Arts in Strategic Communication
17,875,Master of Arts in Strategic Communication
17,1153,Master of Arts in Strategic Communication
17,195,Master of Arts in Theology
17,1062,Master of Arts in Theology
17,295,Master of Arts in Theology (focus On Transformational Urban Leadership)
17,325,Master of Arts in Theology (modular)
17,1063,Master of Arts in Theology (modular)
17,326,Master of Arts in Theology and Development
17,479,Master of Arts in Theology and Development
17,1064,Master of Arts in Theology and Development
17,192,Master of Arts in Theology and Health Care Management
17,1157,Master of Arts in Theology and Health Care Management
17,191,Master of Arts in Translation and Language Development
17,483,Master of Arts in Translation and Language Development
17,527,Master of Arts in Translation and Language Development
17,1141,Master of Arts in Translation and Language Development
17,1161,Master of Business - Oil and Gas
17,209,Master of Business Administration
17,279,Master of Business Administration
17,374,Master of Business Administration
17,477,Master of Business Administration
17,478,Master of Business Administration
17,557,Master of Business Administration
17,558,Master of Business Administration
17,1112,Master of Business Administration
17,1113,Master of Business Administration
17,203,Master of Business Administration in Oil and Gas Management
17,407,Master of Business Administration in Oil and Gas Management
17,522,Master of Business Administration in Oil and Gas Management
17,556,Master of Business Administration in Oil and Gas Management
17,997,Master of Construction Project Management
17,184,Master of Development Monitoring and Evaluation
17,1127,Master of Development Monitoring and Evaluation
17,183,Master of Development Studies
17,456,Master of Development Studies
17,484,Master of Development Studies
17,1128,Master of Development Studies
17,189,Master of Divinity
17,333,Master of Divinity
17,1065,Master of Divinity
17,1066,Master of Divinity
17,876,Master of Education Administration and Management
17,877,Master of Education Administration and Management
17,878,Master of Education Administration and Management
17,1120,Master of Education Administration and Management
17,276,Master of Education in Administration and Planning
17,481,Master of Education in Administration and Planning
17,506,Master of Education in Administration and Planning
17,521,Master of Education in Administration and Planning
17,1121,Master of Education in Administration and Planning
17,920,Master of Education in Curriculum Studies
17,1122,Master of Education in Curriculum Studies
17,482,"Master of Education, Management and Administration222"
17,921,Master of Educational Psychology
17,1169,Master of Educational Psychology
17,929,Master of Governance and International Relations
17,1130,Master of Governance and International Relations
17,922,Master of Higher Education Pedagogy and Leadership
17,1170,Master of Higher Education Pedagogy and Leadership
17,815,Master of Human Resource Management
17,947,Master of Human Resource Management
17,1114,Master of Human Resource Management
17,274,Master of Human Resource Management in Education
17,1123,Master of Human Resource Management in Education
17,139,Master of Information Technology
17,284,Master of Information Technology
17,450,Master of Information Technology
17,451,Master of Information Technology
17,452,Master of Information Technology
17,720,Master of Information Technology
17,1163,Master of International Business Law
17,406,Master of Laws in International Business Law
17,923,Master of Laws in International Business Law
17,1135,Master of Laws in International Business Law
17,1162,Master of Laws in International Business Law
17,289,Master of Laws in International Energy Law and Policy
17,405,Master of Laws in International Energy Law and Policy
17,1136,Master of Laws in International Energy Law and Policy
17,290,Master of Laws in Oil and Gas
17,523,Master of Laws in Oil and Gas
17,924,Master of Laws in Oil and Gas
17,1137,Master of Laws in Oil and Gas
17,291,Master of Library and Information Studies
17,1142,Master of Library and Information Studies
17,925,Master of Midwifery and Women’s Health Science
17,21,Master of Nursing Science
17,188,Master of Public Administration and Management
17,453,Master of Public Administration and Management
17,1131,Master of Public Administration and Management
17,330,Master of Public Health
17,747,Master of Public Health
17,995,Master of Public Health
17,996,Master of Public Health
17,19,Master of Public Health Leadership
17,797,Master of Public Health Leadership
17,293,Master of Public Health Leadership (international)
17,165,Master of Research and Public Policy
17,288,Master of Research and Public Policy
17,1132,Master of Research and Public Policy
17,175,Master of Science in Agribusiness Management and Entrepreneurship
17,971,Master of Science in Agriculture
17,94,Master of Science in Agriculture and Rural Development
17,95,Master of Science in Agriculture by Research
17,828,Master of Science in Computer Science
17,933,Master of Science in Computer Science
17,939,Master of Science in Computer Science
17,830,Master of Science in Data Science and Analytics
17,943,Master of Science in Data Science and Analytics
17,524,Master of Science in Environmental Health and Safety Management
17,782,Master of Science in Environmental Science and Management
17,90,Master of Science in Environmental Science by Research
17,22,Master of Science in Human Nutrition
17,205,Master of Science in Procurement and Supply Chain Management
17,207,Master of Science in Procurement and Supply Chain Management
17,585,Master of Science in Procurement and Supply Chain Management
17,1116,Master of Science in Procurement and Supply Chain Management
17,177,Master of Science in Water and Sanitation
17,208,Master of Social Work
17,286,Master of Social Work
17,480,Master of Social Work
17,1134,Master of Social Work
17,948,Master of Theological Studies
17,1067,Master of Theological Studies
17,1159,PhD in Business and Management
17,331,PostGraduate Diploma In Christian Ministries
17,396,PostGraduate Diploma In Christian Ministries
17,1158,PostGraduate Diploma In Christian Ministries
17,489,Postgraduate Diploma In Alcohol And Substance Abuse Counseling
17,664,Postgraduate Diploma In Higher Education
17,1171,Postgraduate Diploma In Higher Education
17,200,Postgraduate Diploma In Human Resource Management
17,485,Postgraduate Diploma In Human Resource Management
17,816,Postgraduate Diploma In Human Resource Management
17,960,Postgraduate Diploma In Human Resource Management
17,1117,Postgraduate Diploma In Human Resource Management
17,486,Postgraduate Diploma In Project Planning
17,187,Postgraduate Diploma In Public Administration And Management
17,400,Postgraduate Diploma In Public Administration And Management
17,457,Postgraduate Diploma In Public Administration And Management
17,502,Postgraduate Diploma In Public Administration And Management
17,1133,Postgraduate Diploma In Public Administration And Management
17,941,Postgraduate Diploma in Computer Science
17,942,Postgraduate Diploma in Computer Science
17,919,Postgraduate Diploma in Data Science and Analytics
17,944,Postgraduate Diploma in Data Science and Analytics
17,402,Postgraduate Diploma in Development Monitoring and Evaluation
17,432,Postgraduate Diploma in Development Monitoring and Evaluation
17,1129,Postgraduate Diploma in Development Monitoring and Evaluation
17,353,Postgraduate Diploma in Education
17,356,Postgraduate Diploma in Education
17,397,Postgraduate Diploma in Education
17,590,Postgraduate Diploma in Education
17,1124,Postgraduate Diploma in Education
17,1125,Postgraduate Diploma in Education
17,812,Postgraduate Diploma in Sustainable Business and Renewable Energy
17,1115,Postgraduate Diploma in Sustainable Business and Renewable Energy
17,294,Postgraduate Diploma in Water and Sanitation
17,398,Postgraduate Diploma in Water and Sanitation
17,834,"Python Programming (UGX 300,000)"
